0.85 0.852 0.854 0.856 0.858 0.86 0.862 0.864 0.866 0.868 0.87 0.872 0.874 0.876 0.878 0.88 0.882 0.884 0.886 0.888 0.89 0.892 0.894 0.896 0.898 0.9 0.902 0.904 0.906 0.908 0.91 0.912 0.914 0.916 0.918 0.92 0.922 0.924 0.926 0.928 0.93 0.932 0.934 0.936 0.938 0.94 0.942 0.944 0.946 0.948 0.95 0.952 0.954 0.956 0.958 0.96 0.962 0.964 0.966 0.968 0.97 0.972 0.974 0.976 0.978 0.98 0.982 0.984 0.986 0.988 0.99 0.992 0.994 0.996 0.998 1.0 1.002 1.004 1.006 1.008 1.01 1.012 1.014 1.016 1.018 1.02 1.022 1.024 1.026 1.028 1.03 1.032 1.034 1.036 1.038 1.04 1.042 1.044 1.046 1.048 1.05 1.052 1.054 1.056 1.058 1.06 1.062 1.064 1.066 1.068 1.07 1.072 1.074 1.076 1.078 1.08 1.082 1.084 1.086 1.088 1.09 1.092 1.094 1.096 1.098 1.1 1.102 1.104 1.106 1.108 1.11 1.112 1.114 1.116 1.118 1.12 1.122 1.124 1.126 1.128 1.13 1.132 1.134 1.136 1.138 1.14 1.142 1.144 1.146 1.148
0.96 0.99 0.96 0.94 0.98 0.96 0.96 0.94 0.94 0.97 0.98 0.96 0.99 0.95 0.97 0.91 0.93 0.95 0.93 0.96 0.97 0.96 0.94 0.95 0.97 0.91 0.92 0.97 0.97 0.92 0.97 0.96 0.9 0.94 0.91 0.92 0.93 0.93 0.9 0.9 0.92 0.9 0.83 0.83 0.81 0.8 0.86 0.86 0.83 0.77 0.8 0.63 0.7 0.74 0.73 0.62 0.65 0.63 0.57 0.59 0.59 0.6 0.6 0.44 0.61 0.45 0.5 0.45 0.47 0.47 0.37 0.31 0.42 0.28 0.23 0.23 0.2 0.25 0.25 0.19 0.19 0.17 0.16 0.11 0.11 0.14 0.12 0.11 0.09 0.04 0.04 0.07 0.07 0.04 0.07 0.03 0.01 0.04 0.01 0.01 0.02 0.01 0.0 0.02 0.04 0.03 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  
1.0 1.0 0.99 1.0 0.97 0.99 0.98 0.99 0.97 0.97 0.99 0.95 1.0 0.98 0.97 1.0 1.0 0.98 0.95 0.95 0.98 0.98 0.98 0.96 0.97 0.93 0.96 0.99 0.95 0.96 0.98 0.96 0.93 0.93 0.95 0.93 0.96 0.92 0.94 0.95 0.93 0.95 0.93 0.91 0.95 0.92 0.91 0.88 0.97 0.92 0.91 0.93 0.89 0.9 0.84 0.88 0.85 0.77 0.85 0.84 0.81 0.79 0.78 0.73 0.7 0.76 0.64 0.67 0.67 0.61 0.54 0.54 0.49 0.51 0.41 0.38 0.29 0.3 0.23 0.23 0.29 0.27 0.2 0.16 0.13 0.09 0.11 0.15 0.07 0.03 0.03 0.06 0.04 0.05 0.03 0.04 0.0 0.0 0.0 0.01 0.0 0.02 0.0 0.02 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 1.0 0.99 1.0 1.0 1.0 1.0 1.0 0.99 1.0 1.0 1.0 0.99 1.0 1.0 1.0 0.99 0.99 0.99 0.98 0.99 0.97 1.0 0.98 0.98 0.97 0.96 1.0 0.98 0.99 0.96 0.97 0.95 0.97 0.98 0.93 0.96 0.97 0.96 0.94 0.94 0.95 0.92 0.96 0.95 0.96 0.94 0.95 0.88 0.94 0.94 0.93 0.91 0.91 0.86 0.84 0.93 0.91 0.94 0.85 0.87 0.9 0.9 0.82 0.81 0.77 0.81 0.77 0.72 0.82 0.68 0.61 0.66 0.57 0.43 0.59 0.46 0.38 0.33 0.32 0.32 0.23 0.17 0.15 0.14 0.15 0.09 0.1 0.09 0.03 0.05 0.03 0.04 0.01 0.02 0.01 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
